date_local,Carbon monoxide,Lead (TSP) LC,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,daily_max_aqi,daily_avg_temp
2018-09-06,0.245833,0.0045000000000000005,7.608333,0.032824,21.0,8.0,0.045833,44.0,216.5
2018-09-07,0.345833,0.0045000000000000005,13.820833,0.031412,21.0,13.6,0.1,59.0,230.5
2018-09-08,0.5125,0.0045000000000000005,16.279167,0.038294,21.0,18.3,0.158333,108.0,236.0
2018-09-09,0.6,0.008,20.3125,0.0278,36.0,19.6,0.275,71.0,247.5
2018-09-10,0.3375,0.008,12.879167,0.035647,36.0,15.0,0.21,62.0,241.5
2018-09-11,0.308333,0.008,13.691667,0.036765,36.0,14.1,0.25,60.0,239.0
2018-09-12,0.295833,0.008,12.358333,0.033706,36.0,12.3,0.168182,57.0,230.5
2018-09-13,0.525,0.008,23.1125,0.028118,36.0,13.4,0.358333,59.0,236.0
2018-09-14,0.591667,0.008,28.2375,0.027882,36.0,11.5,0.53913,55.0,258.0
2018-09-15,0.466667,0.008,20.425,0.023824,36.0,14.1,0.458333,60.0,241.5
2018-09-16,0.508333,0.008,17.154167,0.030588,36.0,11.2,0.4625,55.0,242.0
2018-09-17,0.529167,0.008,23.4375,0.024235,36.0,10.4,0.470833,53.0,236.5
2018-09-18,0.491667,0.008,22.845833,0.028765,36.0,12.4,0.558333,57.0,227.5
2018-09-19,0.525,0.008,22.291667,0.028765,36.0,14.8,0.479167,62.0,216.5
2018-09-20,0.488889,0.008,21.257143,0.0282,36.0,17.1,0.319048,66.0,225.0
2018-09-21,0.408333,0.005,15.354167,0.033588,28.0,16.5,0.241667,65.0,225.0
2018-09-22,0.3875,0.005,11.720833,0.034,28.0,11.9,0.216667,56.0,225.0
2018-09-23,0.35,0.005,10.504167,0.035588,28.0,11.0,0.279167,55.0,225.0
2018-09-24,0.316667,0.005,13.704167,0.027294,28.0,13.1,0.166667,58.0,219.5
2018-09-25,0.316667,0.005,10.758333,0.030235,28.0,15.7,0.066667,63.0,200.0
2018-09-26,0.379167,0.005,15.891667,0.025412,28.0,15.4,0.145833,63.0,219.5
2018-09-27,0.545833,0.005,21.229167,0.032412,25.0,19.0,0.245833,69.0,222.5
2018-09-28,0.4125,0.005,19.075,0.034647,25.0,23.1,1.266667,77.0,228.0
2018-09-29,0.241667,0.005,8.3375,0.032118,25.0,10.15,0.108333,53.0,227.5
2018-09-30,0.4125,0.005,13.881818,0.028,25.0,10.5,0.258333,54.0,227.5
2018-10-01,0.425,0.005,19.008333,0.017,25.0,8.7,0.325,48.0,255.5
2018-10-02,0.329167,0.005,18.416667,0.017941,25.0,8.3,0.616667,46.0,236.0
2018-10-03,0.2,0.0055,10.045833,0.015235,21.0,6.8,0.1375,38.0,233.5
2018-10-04,0.2875,0.0055,8.520833,0.015176,21.0,5.2,0.141667,29.0,222.0
2018-10-05,0.2875,0.0055,15.304167,0.018118,21.0,6.4,0.217391,36.0,216.5
2018-10-06,0.35,0.0055,12.729167,0.028,21.0,10.6,0.204167,54.0,214.0
2018-10-07,0.270833,0.0055,9.8875,0.025353,21.0,10.7,0.2,54.0,214.0
2018-10-08,0.370833,0.0055,14.883333,0.031059,21.0,11.6,0.145833,56.0,211.0
2018-10-09,0.2,0.004,9.2125,0.028882,20.0,9.9,0.091667,52.0,211.0
2018-10-10,0.266667,0.004,10.8375,0.027529,20.0,9.0,0.079167,50.0,200.0
2018-10-11,0.320833,0.004,13.35,0.025059,20.0,7.1,0.070833,41.0,197.5
2018-10-12,0.358333,0.004,16.683333,0.029176,20.0,7.4,0.145833,41.0,214.0
2018-10-13,0.2,0.004,6.275,0.028588,20.0,5.5,0.033333,31.0,192.0
2018-10-14,0.270833,0.004,10.345833,0.019647,20.0,9.100000000000001,0.041667,51.0,197.5
2018-10-15,0.470833,0.01,18.55,0.024,33.0,7.7,0.179167,43.0,214.0
2018-10-16,0.616667,0.01,30.954167,0.015941,33.0,8.5,0.520833,47.0,202.5
2018-10-17,0.595833,0.01,29.725,0.019412,33.0,8.4,0.45,47.0,211.0
2018-10-20,0.604167,0.01,23.904167,0.028824,33.0,7.3,0.3625,45.0,241.5
2018-10-21,0.566667,0.0075,19.783333,0.030588,52.0,13.5,0.416667,59.0,219.5
2018-10-22,0.391667,0.0075,15.641667,0.029529,52.0,21.5,0.170833,74.0,208.0
2018-10-23,0.5,0.0075,19.694444,0.010909,52.0,23.4,0.15,78.0,197.5
2018-10-25,0.570833,0.0075,24.045833,0.022706,52.0,27.9,0.125,86.0,216.5
2018-10-26,0.808333,0.0075,32.1875,0.026412,52.0,18.7,0.247368,69.0,225.0
2018-10-27,0.920833,0.011,28.545833,0.031471,68.0,25.9,0.425,82.0,219.5
2018-10-28,0.829167,0.011,24.475,0.026824,68.0,30.5,0.3,91.0,208.0
2018-10-29,0.904167,0.011,29.704167,0.030588,68.0,42.85,0.404167,119.0,188.5
2018-10-30,0.408333,0.011,17.658333,0.024235,68.0,20.5,0.114286,72.0,197.0
2018-10-31,0.741667,0.009,27.625,0.017941,68.0,13.6,0.321053,59.0,197.5
2018-11-01,1.006667,0.009,40.911111,0.0054,68.0,11.0,0.579167,55.0,205.5
2018-11-02,0.858333,0.009,33.5625,0.020059,46.0,10.5,0.545833,54.0,227.5
2018-11-03,0.879167,0.0085,34.008333,0.021706,46.0,13.9,0.75,60.0,222.0
2018-11-04,0.925,0.0085,30.104167,0.033647,46.0,23.15,0.6,77.0,214.0
2018-11-05,0.508333,0.0085,18.329167,0.029471,46.0,21.7,0.2125,74.0,205.5
2018-11-06,0.304167,0.0085,13.7875,0.024941,46.0,11.1,0.108333,55.0,203.0
2018-11-07,0.441667,0.0085,15.675,0.029412,46.0,14.6,0.075,61.0,186.5
2018-11-08,0.6125,0.024,28.5375,0.019647,56.0,18.4,0.179167,68.0,191.5
2018-11-09,0.9,0.024,34.995833,0.014118,56.0,10.8,0.5125,54.0,189.0
2018-11-10,0.804167,0.024,30.470833,0.019118,56.0,27.5,0.704167,85.0,186.5
2018-11-11,1.1375,0.024,32.575,0.021,56.0,39.6,0.766667,111.0,178.0
2018-11-12,0.841667,0.024,32.770833,0.013588,56.0,11.3,0.579167,55.0,172.5
2018-11-13,0.908333,0.024,34.741667,0.011294,56.0,10.0,0.7,53.0,163.5
2018-11-14,0.916667,0.014499999999999999,35.016667,0.010471,56.0,10.5,0.75,54.0,191.5
2018-11-15,0.854167,0.014499999999999999,32.433333,0.011176,56.0,9.5,0.575,52.0,186.5
2018-11-16,0.954167,0.014499999999999999,34.845833,0.009,56.0,15.6,0.7,63.0,177.5
2018-11-17,0.729167,0.014499999999999999,24.758333,0.019765,14.0,24.8,0.3625,80.0,183.0
2018-11-18,0.85,0.014499999999999999,27.475,0.021353,14.0,33.2,0.370833,96.0,180.5
2018-11-19,1.079167,0.014499999999999999,42.545833,0.004765,14.0,24.1,0.5125,79.0,169.5
2018-11-20,1.0625,0.0025,34.491667,0.016588,14.0,22.8,0.541667,77.0,166.5
2018-11-21,0.7,0.0025,25.404167,0.022882,14.0,24.2,0.295833,79.0,167.0
2018-11-22,0.3125,0.0025,9.941667,0.015647,14.0,7.0,0.045833,39.0,166.5
2018-11-23,0.529167,0.0025,17.9875,0.013471,14.0,11.6,0.145833,56.0,164.0
2018-11-24,0.625,0.0025,20.008333,0.013176,14.0,16.0,0.225,64.0,172.5
2018-11-25,0.6375,0.0025,16.991667,0.018824,14.0,11.9,0.166667,56.0,188.5
2018-11-26,0.583333,0.006,27.654167,0.013,27.0,5.8,0.254167,42.0,189.0
2018-11-27,0.6,0.006,29.3875,0.012176,27.0,6.8,0.379167,38.0,188.5
2018-11-28,0.641667,0.006,21.454167,0.022235,27.0,9.0,0.3,51.0,167.0
2018-11-29,0.291667,0.006,15.166667,0.019176,27.0,4.8,0.004167,30.0,152.5
2018-11-30,0.345833,0.006,14.745833,0.018588,27.0,5.5,0.091667,31.0,155.5
2018-12-01,0.470833,0.006,15.345833,0.027294,27.0,5.9,0.133333,33.0,139.0
2018-12-02,0.2625,0.0075,8.595833,0.019588,27.0,3.3,0.05,34.0,147.0
2018-12-07,0.495833,0.0075,21.9,0.009588,27.0,5.1,0.169565,30.0,152.5
2018-12-08,0.55,0.0125,21.329167,0.013,27.0,7.5,0.166667,42.0,166.5
2018-12-09,0.558333,0.0125,20.35,0.010765,27.0,7.9,0.120833,44.0,169.5
2018-12-10,0.645833,0.0125,28.220833,0.003588,27.0,10.3,0.3,53.0,166.5
2018-12-11,0.933333,0.0125,29.55,0.006647,27.0,17.6,0.441667,67.0,155.5
2018-12-12,0.804167,0.0125,25.433333,0.010882,27.0,21.6,0.354167,74.0,150.0
2018-12-13,0.95,0.0125,29.570833,0.008529,27.0,10.8,0.3375,54.0,169.5
2018-12-14,0.95,0.0075,36.883333,0.002118,33.0,10.0,0.53,53.0,169.5
2018-12-15,0.841667,0.0075,28.9375,0.008824,33.0,11.9,0.408333,56.0,152.5
2018-12-16,0.9375,0.0075,23.670833,0.012,33.0,16.7,0.454167,65.0,147.5
2018-12-17,0.529167,0.0075,15.116667,0.018235,33.0,10.2,0.154167,53.0,164.0
2018-12-18,0.458333,0.0075,18.975,0.009941,33.0,13.4,0.152941,59.0,158.5
2018-12-19,0.854167,0.0075,28.966667,0.007059,33.0,16.2,0.452941,64.0,166.5
2018-12-20,1.008333,0.0085,31.783333,0.007882,51.0,13.8,0.466667,60.0,169.0
2018-12-21,1.1125,0.0085,36.454167,0.004,51.0,22.0,0.580952,75.0,172.5
2018-12-22,1.025,0.0085,30.820833,0.006941,51.0,31.5,0.454167,94.0,152.5
2018-12-23,1.070833,0.0085,26.825,0.012588,51.0,43.8,0.441667,121.0,138.5
2018-12-24,0.7875,0.0085,22.333333,0.021647,51.0,43.2,0.270833,120.0,155.5
2018-12-25,0.225,0.0085,3.595833,0.030588,51.0,4.5,0.0875,33.0,152.5
2018-12-26,0.4375,0.005,20.766667,0.012,18.0,8.5,0.295833,47.0,136.0
2018-12-27,0.541667,0.005,17.708333,0.026294,18.0,6.6,0.165,37.0,144.0
2018-12-28,0.279167,0.005,16.666667,0.016824,18.0,3.55,0.170833,35.0,119.5
2018-12-29,0.666667,0.005,27.4875,0.010706,18.0,9.3,0.4375,51.0,103.0
2018-12-30,0.754167,0.005,25.954167,0.011529,18.0,13.8,0.483333,60.0,119.5
2019-01-01,0.531579,0.0085,22.766667,0.013176,29.0,17.1,0.454167,66.0,100.0
2019-01-03,0.691667,0.0085,30.7,0.009529,29.0,9.3,0.4375,52.0,127.5
2019-01-04,0.925,0.0085,35.6125,0.005176,29.0,17.0,0.6125,66.0,130.5
2019-01-05,1.016667,0.0085,26.2125,0.018412,29.0,20.9,0.429167,73.0,116.5
2019-01-06,0.2875,0.0085,10.8875,0.024882,29.0,7.2,0.054167,40.0,119.5
2019-01-07,0.354167,0.007,16.554167,0.008824,29.0,7.8,0.116667,43.0,133.5
2019-01-08,0.620833,0.007,24.341667,0.007765,29.0,8.0,0.2625,44.0,161.0
2019-01-09,0.783333,0.007,26.425,0.010882,29.0,14.05,0.391667,61.0,138.5
2019-01-10,0.6875,0.007,21.691667,0.010882,8.0,14.2,0.266667,61.0,138.5
2019-01-11,0.672222,0.007,24.442857,0.010364,8.0,26.5,0.245833,83.0,144.5
2019-01-12,0.375,0.007,15.616667,0.012529,8.0,7.8,0.116667,43.0,133.5
2019-01-13,0.566667,0.001,18.416667,0.018118,8.0,8.4,0.133333,47.0,127.5
2019-01-14,0.333333,0.001,14.133333,0.017,8.0,4.7,0.083333,26.0,125.0
2019-01-15,0.316667,0.001,15.3625,0.025765,8.0,4.4,0.033333,28.0,125.0
2019-01-16,0.270833,0.001,15.220833,0.014824,8.0,3.2,0.041667,25.0,136.5
2019-01-17,0.291667,0.001,13.375,0.013529,8.0,5.1,0.016667,28.0,150.0
2019-01-18,0.517647,0.001,18.995,0.0033,8.0,14.0,0.095833,60.0,158.0
2019-01-19,0.604167,0.002,18.645833,0.013706,11.0,8.1,0.1375,45.0,181.0
2019-01-20,0.470833,0.002,15.745833,0.015059,11.0,6.7,0.1125,37.0,177.5
2019-01-21,0.208333,0.002,4.779167,0.034235,11.0,1.95,0.004167,36.0,144.5
2019-01-22,0.454167,0.002,23.275,0.010176,11.0,6.2,0.366667,39.0,138.5
2019-01-23,0.7125,0.002,28.540909,0.010353,11.0,7.4,0.366667,41.0,133.0
2019-01-24,0.795833,0.002,31.425,0.009,11.0,8.4,0.420833,47.0,164.0
2019-01-25,0.9,0.013999999999999999,33.831579,0.0027,23.0,7.4,0.383333,41.0,169.5
2019-01-26,0.6875,0.013999999999999999,30.7125,0.012059,23.0,7.7,1.379167,43.0,175.0
2019-01-27,0.629167,0.013999999999999999,25.345833,0.016471,23.0,8.45,0.675,49.0,178.0
2019-01-28,0.9375,0.013999999999999999,41.483333,0.006529,23.0,24.7,1.05,80.0,169.5
2019-01-29,1.1125,0.013999999999999999,36.417391,0.012294,23.0,32.9,0.970833,95.0,172.5
2019-01-30,0.591667,0.013999999999999999,24.179167,0.014294,23.0,22.1,0.291667,75.0,161.0
2019-01-31,0.4875,0.001,21.325,0.009412,6.0,16.3,0.147619,64.0,133.5
2019-02-01,0.504167,0.001,19.416667,0.019765,6.0,6.9,0.179167,38.0,133.5
2019-02-02,0.245833,0.001,10.229167,0.024118,6.0,4.800000000000001,0.025,28.0,133.5
2019-02-03,0.2375,0.001,10.275,0.023647,6.0,5.3,0.0375,29.0,133.5
2019-02-04,0.266667,0.001,15.025,0.026118,6.0,4.7,0.054167,29.0,131.0
